Id_Encuesta,Id_Encuestado,LOCALIDAD,P1.1 Rango de edad,ESTRATO,P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO),P2,P6,P7,P106,P102,P103,P109,P111,P112,P117_1,P117_2,P117_3,P121,P122,P123,P447_1,P447_2,P447_3,P447_4,P447_5,P447_6,P128,P203,P204_A,P204_B,P204_C,P204_D,P204_E,P204_F,P204_G,P204_H,P204_I,P204_J,P204_K,P204_L,P204_M,P204_N,P204_O,P204_P,P204_Q,P204_R,P238_1,P238_2,P238_3,P214_1,P214_2,P214_3,P214_4,P214_5,P214_6,P214_7,P214_8,P214_9,P214_10,P214_11,P214_12,P214_13,P214_14,P214_15,P214_16,P214_17,P214_18,P206_1,P206_2,P206_3,P206_4,P206_5,P206_6,P206_7,P206_8,P206_9,P206_10,P206_11,P206_12,P206_13,P206_14,P206_15,P206_16,P206_17,P206_18,P209_1,P209_2,P209_3,P209_4,P209_5,P209_6,P209_7,P209_8,P209_9,P209_10,P209_11,P209_12,P209_13,P209_14,P209_15,P209_16,P209_17,P209_18,P204_1_1_A,P204_1_1_B,P204_1_1_C,P204_1_1_D,P204_1_1_E,P204_1_1_F,P204_1_1_G,P207,P208,P208_A,P208_B,P208_C,P208_C,P208_E,P208_F,P208_O,P208_OTRO,P230,P233,P234,P234_A,P234_B,P234_C,P234_D,P234_E,P234_F,P234_G,P234_H,P234_I,P234_K,P234_L,P234_M,P234_N,P234_O,P234_P,P234_Q,P234_R,P234_S,P234_T,P234_U,P234_V,P304,P305,P308,P310_1,P310_2,"P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)",P450_A,P450_B,P450_C,P450_D,P450_E,P405,P407,P407_A,P407_B,P407_C,P407_1,P412_A,P412_B,P412_C,P412_D,P412_E,P412_F,P417,P418,P421,P444.,CLAVE,FEX
o   020SEG_Percepción_y_Victimización_en_Bogotá,2723,Kennedy,De 26 a 35 años,Estrato 3,25,Otros parientes,Estudia y Trabaja,Masculino,Ha Aumentado,Seguro,Inseguro,Paraderos,Ni seguro ni inseguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Trata de personas ,Vandalismo ,No,No,6. Por la escasez de policía,Si,Si,Si,Si,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Aumentar el pie de fuerza de
la policía",Mejorar la justicia,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,KennedyEstrato 3,1539.201594
o   020SEG_Percepción_y_Victimización_en_Bogotá,2724,Fontibón ,Más de 55 años,Estrato 4,57,Esposo(a) o compañero(a),Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Lesiones personales,Si,No,4. Por la corrupción,Si,Si,Si,No,Si,Si,Experiencia personal,Si,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía",1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,1,1 Muy Mal,Si,Fontibón Estrato 4,1539.073815
o   020SEG_Percepción_y_Victimización_en_Bogotá,2725,Kennedy,De 46 a 55 años,Estrato 3,50,Jefe(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a residencias,Vandalismo ,No,Si,,,,,,,,Noticieros de televisión,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Raponazo,No,No,Sí,No,No,No,No sabe,Otro ,No,No,No,No,No,No,Sí,BOLSO,No,Si,,No,Si,No,No,No,Si,Si,Si,Si,Si,No,Si,No,No,No,No,Si,No,No,Si,No,Bueno,No,,Generar políticas de reactivación económica,"Acabar con la corrupción en
la policía",4. Bueno,4. Bueno,4. Bueno,1. Muy Malo,5. Muy bueno,5 Excelente,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,KennedyEstrato 3,1539.201594
o   020SEG_Percepción_y_Victimización_en_Bogotá,2726,Fontibón ,De 36 a 45 años,Estrato 4,39,Jefe(a),Otro,Femenino,Ha Aumentado,Inseguro,Inseguro,Calles,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Homicidio,Violencia Sexual,Lesiones personales,Si,No,4. Por la corrupción,Si,Si,Si,Si,Si,Si,Experiencia personal,Si,Si,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,Atraco,No,No,No,No,No,Sí,"Arma blanca (cuchillo, navaja)",Documentos Otro ,No,No,No,Sí,No,No,Sí,"JOYAS,",Si,Si,,No,Si,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,No,No,No,No tuve relación,No,,Mejorar la justicia,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,3. Ni bueno ni malo,1. Muy Malo,2. Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,1,1 Muy Mal,No,Fontibón Estrato 4,1539.073815
o   020SEG_Percepción_y_Victimización_en_Bogotá,2727,Suba,De 26 a 35 años,Estrato 5,27,Hijo(a) o Hijastro(a),Independiente,Masculino,Ha disminuido,Seguro,Inseguro,Semáforos,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Extorsión,Feminicidio (Asesinato de mujeres),Hurto de vehículos (o alguna de sus partes),Si,No,4. Por la corrupción,Si,No,No,No Aplica,No,No,Noticieros de televisión,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Raponazo,No,No,Sí,No,No,No,"Arma blanca (cuchillo, navaja)",Celular,No,Sí,No,No,No,No,No,,No,Si,,Si,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Regular,Si,3. Ni bueno ni mal,"Acabar con la corrupción en
la policía",Construir más cárceles,3. Ni bueno ni malo,4. Bueno,3. Ni bueno ni malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,No,SubaEstrato 5,1539.639451
o   020SEG_Percepción_y_Victimización_en_Bogotá,2728,San Cristóbal,De 36 a 45 años,Estrato 2,36,Esposo(a) o compañero(a),Otro,Masculino,Ha Aumentado,Seguro,Inseguro,Semáforos,Ni seguro ni inseguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Extorsión,No,Si,,,,,,,,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Malo,Si,1. Muy Mala,Mejorar la justicia,Aumentar la inversión social,5. Muy bueno,1. Muy Malo,1. Muy Malo,3. Ni bueno ni malo,1. Muy Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,San CristóbalEstrato 2,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,2729,Fontibón ,De 46 a 55 años,Estrato 3,53,Esposo(a) o compañero(a),Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Seguro,,Venta de drogas,"Violencia contra la mujer (física, psicológica o económica)",Violencia Intrafamiliar,Si,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Aumentar la inversión social,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,5. Muy bueno,4. Bueno,4. Bueno,5. Muy bueno,4. Bueno,No Sabe,,,,,Todos los días,,,,,,,No,,,No,Fontibón Estrato 3,1539.073815
o   020SEG_Percepción_y_Victimización_en_Bogotá,2730,Teusaquillo,De 36 a 45 años,Estrato 4,42,Jefe(a),Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Calles,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Feminicidio (Asesinato de mujeres),"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Si,No,"1. Por la inestabilidad social (vandalismo, asonadas)",Si,Si,Si,Si,Si,Si,Experiencia personal,Si,Si,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,Atraco,No,No,No,No,No,Sí,Arma de fuego,Celular Otro ,No,Sí,No,No,No,No,Sí,MALETA Y CHAQUETA Y ELEMENTOS PERSONALES,Si,Si,,No,Si,Si,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,Si,Si,Bueno,Si,1. Muy Mala,Aumentar la inversión social,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,2. Malo,2. Malo,2. Malo,2. Malo,2. Malo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,3,1 Muy Mal,Si,TeusaquilloEstrato 4,1550.0365
o   020SEG_Percepción_y_Victimización_en_Bogotá,2731,Kennedy,De 18 a 25 años,Estrato 2,23,Hijo(a) o Hijastro(a),Estudia y Trabaja,Femenino,Ha Aumentado,Inseguro,Inseguro,Ciclo Vías,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)",Desaparición forzada,Si,Si,,,,,,,,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,No,Si,Si,No,No,Si,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,No,Bueno,No,,"Acabar con la corrupción en
la policía",Generar políticas de reactivación económica,1. Muy Malo,2. Malo,1. Muy Malo,1. Muy Malo,2. Malo,2. Malo,Si sabe,,Si,No,Si,Algunos días de la semana ,,,,,,,Si,2,1 Muy Mal,Si,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,2732,Usme,De 26 a 35 años,Estrato 1 ,31,Jefe(a),Buscando Trabajo,Femenino,Ha Aumentado,Inseguro,Inseguro,Ciclo Vías,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a residencias,Homicidio,Si,Si,,,,,,,,Experiencia personal,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Atraco,No,No,No,No,No,Sí,"Arma blanca (cuchillo, navaja)",Celular,No,Sí,No,No,No,No,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,Aumentar las penas,Construir más cárceles,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,2. Malo,3. Regular,Si sabe,,Si,No,Si,Todos los días,,,,,,,Si,1,4 Bien ,No,UsmeEstrato 1 ,1537.450382
o   020SEG_Percepción_y_Victimización_en_Bogotá,2733,Bosa,De 46 a 55 años,Estrato 2,48,Esposo(a) o compañero(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,"5. Factores conflictividad que afecten el sistema (Barras futboleras, colados, intolerancia, protestas, bloqueos, vandalismo)",Amenazas,Lesiones personales,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Acabar con la corrupción en
la policía",Aumentar las penas,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,2. Malo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,BosaEstrato 2,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,2734,Suba,De 36 a 45 años,Estrato 2,40,Jefe(a),Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Ciclo Rutas,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Hurto a establecimientos comerciales,Hurto a residencias,Vandalismo ,Si,No,4. Por la corrupción,No Aplica,Si,Si,Si,Si,No,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",Si,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sabe,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,1. Muy Malo,2. Malo,1. Muy Malo,1. Muy Malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,No,SubaEstrato 2,1534.596413
o   020SEG_Percepción_y_Victimización_en_Bogotá,2735,Usme,De 36 a 45 años,Estrato 1 ,42,Esposo(a) o compañero(a),Incapacitado permanente para trabajar,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Violencia Intrafamiliar,No,No,4. Por la corrupción,No,No,Si,No Aplica,No,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Aumentar el pie de fuerza de
la policía",Aumentar las penas,1. Muy Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,1. Muy Malo,2. Malo,4. Bueno,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,UsmeEstrato 1 ,1537.450382
o   020SEG_Percepción_y_Victimización_en_Bogotá,2736,Usme,De 26 a 35 años,Estrato 2,33,Esposo(a) o compañero(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Potreros,Muy Inseguro,7. Estaciones deterioradas,Extorsión,Hurto a residencias,Violencia Intrafamiliar,Si,No,4. Por la corrupción,No,No,No,No Aplica,No,Si,Periódicos (Impresos o digitales),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Acabar con la corrupción en
la policía",Mejorar la justicia,3. Ni bueno ni malo,2. Malo,1. Muy Malo,2. Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,UsmeEstrato 2,1537.450382
o   020SEG_Percepción_y_Victimización_en_Bogotá,2737,Engativá,De 46 a 55 años,Estrato 3,49,Jefe(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Muy Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Violencia contra la mujer (física, psicológica o económica)",Homicidio,Venta de drogas,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía",2. Malo,3. Ni bueno ni malo,1. Muy Malo,2. Malo,2. Malo,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,2,1 Muy Mal,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,2738,San Cristóbal,De 26 a 35 años,Estrato 2,27,Otros parientes,Otro,Masculino,Sigue Igual,Seguro,Seguro,Paraderos,Ni seguro ni inseguro,,Amenazas,Hurto de vehículos (o alguna de sus partes),Feminicidio (Asesinato de mujeres),No,No,5. Por el abuso de autoridad,No,No,No,No,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía",3. Ni bueno ni malo,3. Ni bueno ni malo,5. Muy bueno,5. Muy bueno,4. Bueno,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,San CristóbalEstrato 2,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,2739,Antonio Nariño,De 46 a 55 años,Estrato 2,48,Esposo(a) o compañero(a),Independiente,Masculino,Ha Aumentado,Inseguro,Inseguro,Potreros,Muy Inseguro,"2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)",Lesiones personales,Hurto a establecimientos comerciales,Homicidio,Si,No,6. Por la escasez de policía,Si,No,Si,Si,Si,No,Comentarios de la gente (voz a voz),Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Engaño o estafa,No,No,No,Sí,No,No,Otra,Dinero,No,No,Sí,No,No,No,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,2. Malo,2. Malo,2. Malo,2. Malo,2. Malo,1. Pésimo,Si sabe,,Si,Si,No,Algunos días de la semana ,2 Mala,3 Ni bueno ni malo,2 Mala,2 Mala,3 Ni bueno ni malo,2 Mala,No,,,Si,Antonio NariñoEstrato 2,1713.448
o   020SEG_Percepción_y_Victimización_en_Bogotá,2740,Engativá,Más de 55 años,Estrato 3,56,Esposo(a) o compañero(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Ciclo Vías,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Feminicidio (Asesinato de mujeres),Terrorismo,Si,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,Si,Si,No,No,Si,Si,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,No,Si,Regular,Si,2. Mala,Aumentar las penas,"Aumentar el pie de fuerza de
la policía",2. Malo,1. Muy Malo,1. Muy Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,3,3 Ni bien ni mal,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,2741,Engativá,De 46 a 55 años,Estrato 3,47,Jefe(a),Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Parques,Muy Inseguro,10. Posibilidad de contagiarse con COVID 19,Vandalismo ,"Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,Si,No,Si,Si,Regular,Si,1. Muy Mala,Construir más cárceles,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,2. Malo,2. Malo,5. Muy bueno,1. Muy Malo,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,2742,Engativá,Más de 55 años,Estrato 3,64,"Padre, Madre, Padrastro, Madrastra",Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Calles,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Venta de drogas,Hurto a residencias,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,Experiencias de familiares,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,Construir más cárceles,"Aumentar el pie de fuerza de
la policía",2. Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,4. Bueno,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,3,5 Muy bien,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,2743,Engativá,De 46 a 55 años,Estrato 3,50,Jefe(a),Empleado,Masculino,Ha disminuido,Seguro,Seguro,Parques,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Feminicidio (Asesinato de mujeres),Lesiones personales,No,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,3. Ni bueno ni malo,4. Bueno,3. Ni bueno ni malo,5. Muy bueno,4. Bueno,No Sabe,,,,,Todos los días,,,,,,,No,,,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,2744,Kennedy,De 18 a 25 años,Estrato 2,19,Hijo(a) o Hijastro(a),Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Hurto de vehículos (o alguna de sus partes),Si,No,3. Por la falta de confianza en las instituciones,Si,Si,Si,No Aplica,Si,Si,Radio,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,Si,Si,No,No,No,Si,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Si,Si,Regular,No,,Mejorar la justicia,"Acabar con la corrupción en
la policía",2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,2745,Kennedy,De 46 a 55 años,Estrato 2,51,Hijo(a) o Hijastro(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Semáforos,Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),Vandalismo ,Feminicidio (Asesinato de mujeres),"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Si,No,4. Por la corrupción,No,Si,Si,No Aplica,No Aplica,Si,Comentarios de la gente (voz a voz),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,"Acabar con la corrupción en
la policía",2. Malo,2. Malo,2. Malo,3. Ni bueno ni malo,1. Muy Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,Si,5,5 Muy bien,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,2746,Bosa,De 18 a 25 años,Estrato 2,22,Hijo(a) o Hijastro(a),Estudia y Trabaja,Femenino,Sigue Igual,Inseguro,Inseguro,Potreros,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Violencia Sexual,Homicidio,Si,No,4. Por la corrupción,Si,Si,Si,Si,Si,Si,Experiencias de familiares,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Raponazo,No,No,Sí,No,No,No,Fuerza,Celular,No,Sí,No,No,No,No,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía",2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,1. Muy Malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,No,BosaEstrato 2,1536.687292
